cve_id,affected_vendor,published,vulnerability
CVE-2020-8846,Foxit,11/02/2020,Foxit PhantomPDF text Field Object Use-After-Free Remote Code Execution Vulnerability
CVE-2020-8845,Foxit,11/02/2020,Foxit PhantomPDF AcroForm addWatermarkFromText Use-After-Free Remote Code Execution Vulnerability
CVE-2020-8844,Foxit,11/02/2020,Foxit Reader ConvertToPDF JPEG Parsing Integer Overflow Remote Code Execution Vulnerability
CVE-2019-14088,Google,07/02/2020,Google Android V4l2 cam_actuator_driver_cmd Use-After-Free Privilege Escalation Vulnerability
CVE-2020-8095,Bitdefender,05/02/2020,Bitdefender Total Security Link Resolution Denial-of-Service Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center viewTaskResultDetailFact Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center userSelectPagingContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center tvxlanLegend Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center wmiConfigContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center forwardredirect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center viewBatchTaskResultDetailFact Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center powershellConfigContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center smsRulesDownload Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center thirdPartyPerfSelectTask Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center reportpage index Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center sshConfig Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center perfAddorModDeviceMonitor Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center navigationTo Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center select Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center iccSelectCommand Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center iccSelectDeviceSeries Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center iccSelectDymicParam Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center perfSelectTask Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center selectUserGroup Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center actionSelectContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center operationSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center reportTaskSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center soapConfigContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center templateSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center quickTemplateSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center guiDataDetail Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center ictExpertCSVDownload Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center operatorGroupTreeSelectContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center operatorGroupSelectContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center selViewNavContent Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center mediaForAction Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center ictExpertDownload Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center iccSelectDevType Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center faultParasSet Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center faultInfo_content Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center select Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center faultTrapGroupSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center faultStatChooseFaultType Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center ifViewSelectPage Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center ictExpertCSVDownload Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center ictExpertCSVDownload Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center iccSelectRules Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center faultFlashEventSelectFact Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center deviceSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center devSoftSel Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center deviceThresholdConfig Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center compareFilesResult Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center deploySelectSoftware Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center deploySelectBootrom Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center devGroupSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center customTemplateSelect Expression Language Injection Remote Code Execution Vulnerability
,Hewlett Packard Enterprise,04/02/2020,(0Day) Hewlett Packard Enterprise Intelligent Management Center choosePerfView Expression Language Injection Remote Code Execution Vulnerability
CVE-2019-16451,Adobe,03/02/2020,Adobe Acrobat Pro DC TTF Font Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability
CVE-2019-8835,Apple,27/01/2020,Apple Safari SimpleLineLayout Use-After-Free Information Disclosure Vulnerability
CVE-2020-0635,Microsoft,17/01/2020,Microsoft Windows WIA Junction Privilege Escalation Vulnerability
CVE-2020-2727,Oracle,15/01/2020,Oracle VirtualBox e1000 Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2726,Oracle,15/01/2020,Oracle VirtualBox SCSI Time-Of-Check Time-Of-Use Privilege Escalation Vulnerability
CVE-2020-2705,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2704,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2702,Oracle,15/01/2020,Oracle VirtualBox xHCI Time-Of-Check Time-Of-Use Privilege Escalation Vulnerability
CVE-2020-2701,Oracle,15/01/2020,Oracle VirtualBox xHCI Time-Of-Check Time-Of-Use Privilege Escalation Vulnerability
CVE-2020-2698,Oracle,15/01/2020,Oracle VirtualBox xHCI Time-Of-Check Time-Of-Use Privilege Escalation Vulnerability
CVE-2020-2693,Oracle,15/01/2020,Oracle VirtualBox e1000 Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2692,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2691,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2690,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2689,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2682,Oracle,15/01/2020,Oracle VirtualBox VBoxVHWAHandleTable Out-Of-Bounds Access Privilege Escalation Vulnerability
CVE-2020-2681,Oracle,15/01/2020,Oracle VirtualBox VMSVGA Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-2555,Oracle,15/01/2020,Oracle WebLogic Server T3 Protocol Deserialization of Untrusted Data Remote Code Execution Vulnerability
CVE-2020-0652,Microsoft,15/01/2020,Microsoft Office Graph Stack-based Buffer Overflow Remote Code Execution Vulnerability
CVE-2017-5030,Sony,15/01/2020,(Pwn2Own) Sony X800G Smart TV Vewd Out-Of-Bounds Read Remote Code Execution Vulnerability
CVE-2020-0634,Microsoft,15/01/2020,Microsoft Windows CLFS Use-After-Free Privilege Escalation Vulnerability
CVE-2020-0616,Microsoft,15/01/2020,Microsoft Windows Device Management Enrollment Service Hard Link Denial-of-Service Vulnerability
CVE-2020-0615,Microsoft,15/01/2020,Microsoft Windows CLFS Driver Out-Of-Bounds Read Information Disclosure Vulnerability
CVE-2020-0639,Microsoft,15/01/2020,Microsoft Windows CLFS Driver Integer Overflow Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanSwitchDataLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15983,Cisco,03/01/2020,Cisco Data Center Network Manager getTopologyVlanList XML External Entity Processing Information Disclosure Vulnerability
CVE-2019-15983,Cisco,03/01/2020,Cisco Data Center Network Manager CablePlans XML External Entity Processing Information Disclosure Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager getDeployContent Directory Traversal Information Disclosure Vulnerability
CVE-2019-15983,Cisco,03/01/2020,Cisco Data Center Network Manager addGroupNavigation XML External Entity Processing Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager checkLinkUUID SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSwitchsDataLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15983,Cisco,03/01/2020,Cisco Data Center Network Manager getInventoryIslList XML External Entity Processing Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSwitchName SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getRpmJobLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getConfigTemplateFileName SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSwitchDbIdBySerialNumber SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getGirTaskLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVpcCount SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getJobLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getZoneDataLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVsanDataLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanSwitchDataLength SQL Injection Information Disclosure Vulnerability
CVE-2019-15982,Cisco,03/01/2020,Cisco Data Center Network Manager AFW Image Upload Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15978,Cisco,03/01/2020,Cisco Data Center Network Manager createLanFabric Command Injection Remote Code Execution Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager writeToFile Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15979,Cisco,03/01/2020,Cisco Data Center Network Manager importTS Command Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getDiscoveredDeviceCount groupId SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getDiscoveredDeviceCount hostname SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getDiscoveredDeviceCount switchIdList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager setVxlanProperties SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager createSite SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager createSite getIp SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager checkDiscoveryEthSwCandidates4List SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getN3KBufferStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getEndDeviceStatListWithVsan SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getNpvLinkStatJoinList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getFlowStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getTaskList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager modifyGroupName SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVpcCount SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanSwitchBandwidthStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanSwitchBandwidthStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getAllVpcs SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanEthernetStatListES SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanIslStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getPortGroupStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanIslStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getNpvLinkStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanIslStatJoinList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanGigEStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanGigEStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanIslStatJoinList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanSwitchListWithoutUsedPorts SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanStatEntities SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanStatEntities SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getOidSanStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getOidLanStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getPortGroupMember SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getHostEnclList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanZoneList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVsanList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15985,Cisco,03/01/2020,Cisco Data Center Network Manager getEndPortConnectionsForStorageSystem SQL Injection Remote Code Execution Vulnerability
CVE-2019-15985,Cisco,03/01/2020,Cisco Data Center Network Manager getEndPortConnectionsForStorageEnclosure SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVmHostData SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getDeployerTaskDetails SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getJobList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVsanListForEnclosures SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getAllGroups SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getZoneListByZoneNameAndParentId SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanIslListWithPM SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getEndDeviceList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSwitches SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSwitches SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getModulesBySwitch SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanIslStatListES SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getModules SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getNpvLinks SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getBackupStatusCount SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanIslStatListESBySQL SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getFlowStatListES SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSanGigEStatListES SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getCustomPGStatList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getEndDeviceStatListESBySQL SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getIslListWithPMForTopology SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getHostEnclList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanSwitchList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLanIslList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getisls SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getInterfacesBySwitch SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getHostEnclList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getHostEnclList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getEndPorts SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getLicenses SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getAllTemplate SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getRPMTasks SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getJobExecutionDetails SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager DeviceModuleRest getDeviceModulesupport SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSyslogEventList SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager VirtualPortChannel getDomain SQL Injection Information Disclosure Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getHostEnclDataLength SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVpcPeerHistory SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getVpcHistory SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getAllVpc SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager deleteVpcHistory SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getSMUTasks SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager ImageManagement SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager getTokenInfo SQL Injection Remote Code Execution Vulnerability
CVE-2019-15984,Cisco,03/01/2020,Cisco Data Center Network Manager persistUserInfo SQL Injection Remote Code Execution Vulnerability
CVE-2019-15981,Cisco,03/01/2020,Cisco Data Center Network Manager readConfigFileFromDB Directory Traversal Information Disclosure Vulnerability
CVE-2019-15981,Cisco,03/01/2020,Cisco Data Center Network Manager ReportWS deleteReportTemplate Directory Traversal Denial-of-Service Vulnerability
CVE-2019-15977,Cisco,03/01/2020,Cisco Data Center Network Manager JBoss_4_2Encrypter Hardcoded Cryptographic Key Information Disclosure Vulnerability
CVE-2019-15977,Cisco,03/01/2020,Cisco Data Center Network Manager serverinfo Hardcoded Password Information Disclosure Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager DbAdminRest installSwitchLicense Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15981,Cisco,03/01/2020,Cisco Data Center Network Manager readConfigFileFromDBAsXML Directory Traversal Information Disclosure Vulnerability
CVE-2019-15981,Cisco,03/01/2020,Cisco Data Center Network Manager WebAnalysisWSService storeConfigToFS Directory Traversal Denial-of-Service Vulnerability
CVE-2019-15976,Cisco,03/01/2020,Cisco Data Center Network Manager SecurityManager Hard-coded Cryptographic Key Authentication Bypass Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager reportTemplateUploadPolicy Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager ConfigArchiveRest getRestoreLog Directory Traversal Information Disclosure Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager DbAdminRest runZoneMigrationForBrocade Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15980,Cisco,03/01/2020,Cisco Data Center Network Manager DbAdminRest saveLicenseFileToServer Directory Traversal Remote Code Execution Vulnerability
CVE-2019-15975,Cisco,03/01/2020,Cisco Data Center Network Manager TrustedClientTokenValidator Hard-coded Cryptographic Key Authentication Bypass Vulnerability
,Microsoft,02/01/2020,(0Day) Microsoft Outlook HTML Uninitialized Memory Information Disclosure Vulnerability
,Microsoft,02/01/2020,
